step,"gamma=0.5,cap=0.5","gamma=0.1,cap=0.1","gamma=2.0,cap=1.0","gamma=0.1,cap=2.0","gamma=1.0,cap=2.0","gamma=0.1,cap=0.5","gamma=0.1,cap=1.0","gamma=2.0,cap=0.1","gamma=2.0,cap=0.5","gamma=2.0,cap=2.0","gamma=0.5,cap=2.0","gamma=0.5,cap=0.1","gamma=1.0,cap=0.1","gamma=0.5,cap=1.0","gamma=1.0,cap=1.0","gamma=1.0,cap=0.5"
620,0.6276082992553711,0.6611917614936829,0.6847977638244629,0.6610838770866394,0.5927881598472595,0.6611829400062561,0.6611611247062683,0.6848676204681396,0.6848479509353638,0.6839698553085327,0.6274702548980713,0.6276271343231201,0.5929583311080933,0.6275733113288879,0.5928990244865417,0.592937171459198
630,0.6272022128105164,0.6611911058425903,0.684218168258667,0.6610764861106873,0.5914213061332703,0.6611827611923218,0.6611621975898743,0.6842817664146423,0.6842643022537231,0.6820448637008667,0.6270543932914734,0.6272218227386475,0.5916035175323486,0.6271680593490601,0.5915441513061523,0.5915816426277161
640,0.6268178224563599,0.6611918210983276,0.6836239099502563,0.6610657572746277,0.5900760293006897,0.6611834168434143,0.6611636877059937,0.6836820840835571,0.6836665272712708,0.6782665848731995,0.6266549229621887,0.6268379092216492,0.5902755856513977,0.6267841458320618,0.5902162790298462,0.5902531147003174
650,0.6264543533325195,0.6611934900283813,0.683013916015625,0.6610340476036072,0.5887300372123718,0.6611838936805725,0.6611655950546265,0.6830673813819885,0.6830534338951111,0.665952205657959,0.6262497305870056,0.6264748573303223,0.5889742374420166,0.6264210939407349,0.5889147520065308,0.5889514088630676
660,0.6261109113693237,0.6611958146095276,0.6823881268501282,0.6607303619384766,0.586982011795044,0.6611849665641785,0.6611678600311279,0.6824371814727783,0.6824247241020203,0.6791104674339294,0.625441312789917,0.6261319518089294,0.5877000093460083,0.6260778307914734,0.5876400470733643,0.587677001953125
670,0.6257869601249695,0.6611988544464111,0.6817473769187927,0.648043692111969,0.5758596658706665,0.6611865758895874,0.6611704230308533,0.6817929148674011,0.6817818880081177,0.6583201289176941,0.6117395162582397,0.62580806016922,0.5864518880844116,0.6257535219192505,0.5863916277885437,0.5864289999008179
680,0.625481367111206,0.661202073097229,0.6810954213142395,0.6518338918685913,0.487522155046463,0.661189079284668,0.6611732244491577,0.6811386942863464,0.6811282634735107,0.6521533131599426,0.5770261883735657,0.6255021691322327,0.5852303504943848,0.6254474520683289,0.5851698517799377,0.5852077603340149
690,0.6251935958862305,0.6612057089805603,0.6804366111755371,0.6560707688331604,0.5783659219741821,0.6611922383308411,0.6611759662628174,0.6804783344268799,0.6804685592651367,0.6391619443893433,0.5548650026321411,0.625213623046875,0.58403480052948,0.6251592040061951,0.5839742422103882,0.584013044834137
700,0.6249226331710815,0.6612092852592468,0.6797740459442139,0.5122565627098083,0.45612791180610657,0.6611958146095276,0.6611786484718323,0.6798143982887268,0.6798048615455627,0.6328539252281189,0.5758944153785706,0.6249418258666992,0.5828650593757629,0.624887228012085,0.5828047394752502,0.5828441977500916
710,0.6246675848960876,0.6612130999565125,0.6791092753410339,0.656151294708252,0.576724112033844,0.6611995100975037,0.6611813306808472,0.6791480183601379,0.6791389584541321,0.6098441481590271,0.5797116160392761,0.6246861815452576,0.581721305847168,0.6246317028999329,0.5816611647605896,0.5817012190818787
720,0.624427855014801,0.6612167954444885,0.678443968296051,0.6277143955230713,0.571669340133667,0.6612036824226379,0.6611837148666382,0.6784813404083252,0.6784725189208984,0.6157488226890564,0.5583013296127319,0.624445378780365,0.5806032419204712,0.6243912577629089,0.580543577671051,0.5805841088294983
730,0.6242020726203918,0.6612202525138855,0.6777801513671875,0.6573482155799866,0.5732875466346741,0.6612072587013245,0.6611859798431396,0.6778157949447632,0.6778075695037842,0.6157916188240051,0.5345456600189209,0.6242190003395081,0.5795103311538696,0.6241655945777893,0.5794519782066345,0.5794920921325684
740,0.6239904761314392,0.6612241268157959,0.6771202683448792,0.6346560120582581,0.569089949131012,0.6612114906311035,0.6611884832382202,0.6771544218063354,0.6771464943885803,0.6146652698516846,0.5444135665893555,0.6240065693855286,0.5784429311752319,0.6239544153213501,0.578385591506958,0.5784253478050232
750,0.6237919926643372,0.6612275242805481,0.6764661073684692,0.6481225490570068,0.5632631778717041,0.6612153053283691,0.6611914038658142,0.6764988899230957,0.6764912605285645,0.6132725477218628,0.5453222990036011,0.6238073110580444,0.5774003267288208,0.6237562894821167,0.5773442983627319,0.5773835182189941
760,0.6236059069633484,0.6612310409545898,0.6758193373680115,0.5995178818702698,0.5678334832191467,0.6612191200256348,0.6611944437026978,0.6758511662483215,0.6758437752723694,0.6117550134658813,0.5449202060699463,0.6236207485198975,0.5763823986053467,0.6235709190368652,0.5763280391693115,0.5763663053512573
770,0.6234314441680908,0.6612343788146973,0.6751812696456909,0.618240237236023,0.5308449864387512,0.6612228751182556,0.6611981987953186,0.6752124428749084,0.6752050518989563,0.6106031537055969,0.5446717739105225,0.623445987701416,0.5753892660140991,0.623397707939148,0.5753366351127625,0.5753734707832336
780,0.623268187046051,0.6612380146980286,0.6745526790618896,0.6277945637702942,0.5204483270645142,0.661226212978363,0.6612017154693604,0.6745830178260803,0.6745757460594177,0.6094687581062317,0.5444838404655457,0.6232823729515076,0.5744203925132751,0.6232355833053589,0.5743690729141235,0.5744048953056335
790,0.6231157183647156,0.6612411141395569,0.6739339828491211,0.6217977404594421,0.4986964464187622,0.6612297892570496,0.6612056493759155,0.6739636063575745,0.6739560961723328,0.608448326587677,0.544313371181488,0.6231299042701721,0.5734753012657166,0.6230843663215637,0.5734254717826843,0.5734601020812988
800,0.6229732632637024,0.661244809627533,0.6733254194259644,0.598050594329834,0.49276500940322876,0.661233127117157,0.6612094044685364,0.6733543872833252,0.6733471155166626,0.6074265241622925,0.5441675782203674,0.6229873299598694,0.5725539326667786,0.6229429841041565,0.5725054144859314,0.5725389122962952
810,0.6228407025337219,0.6612482070922852,0.672727644443512,0.5909284353256226,0.4909459352493286,0.6612367033958435,0.6612130999565125,0.6727562546730042,0.6727488040924072,0.6064018607139587,0.5440383553504944,0.6228545904159546,0.5716559886932373,0.6228112578392029,0.5716084837913513,0.5716407299041748
820,0.6227167844772339,0.6612513661384583,0.6721413731575012,0.5964602828025818,0.4898082911968231,0.6612398028373718,0.6612167358398438,0.6721696257591248,0.6721621155738831,0.6053873300552368,0.5439215898513794,0.6227309107780457,0.5707808136940002,0.6226882338523865,0.5707340836524963,0.570765495300293
830,0.6226015686988831,0.6612547636032104,0.6715678572654724,0.5956428647041321,0.48859941959381104,0.6612430810928345,0.6612201929092407,0.6715957522392273,0.6715883612632751,0.6043983101844788,0.5438156723976135,0.6226156949996948,0.5699284672737122,0.6225737929344177,0.5698826909065247,0.5699132084846497
840,0.6224945783615112,0.6612575054168701,0.6710084080696106,0.595015287399292,0.487444669008255,0.6612460613250732,0.6612238883972168,0.6710357666015625,0.6710288524627686,0.6034448146820068,0.5437182784080505,0.6225082874298096,0.5690984725952148,0.6224672794342041,0.5690532922744751,0.5690833926200867
850,0.6223953366279602,0.6612605452537537,0.6704644560813904,0.5945937633514404,0.48639121651649475,0.6612494587898254,0.6612271666526794,0.6704914569854736,0.6704846024513245,0.6025288701057434,0.5436282157897949,0.6224086284637451,0.5682902932167053,0.6223680973052979,0.5682461857795715,0.568275511264801
860,0.622302770614624,0.6612632870674133,0.6699371337890625,0.5943149328231812,0.4854017496109009,0.6612523794174194,0.6612303256988525,0.6699638962745667,0.6699574589729309,0.6016547679901123,0.5435448288917542,0.6223159432411194,0.5675037503242493,0.6222760677337646,0.567460298538208,0.5674892067909241
870,0.6222171783447266,0.6612659096717834,0.6694275736808777,0.5940998196601868,0.48446419835090637,0.6612555384635925,0.6612333655357361,0.6694536209106445,0.6694476008415222,0.6008259057998657,0.5434669852256775,0.6222297549247742,0.566738486289978,0.6221907734870911,0.5666956901550293,0.5667245984077454
880,0.6221379637718201,0.6612685918807983,0.6689358949661255,0.5939140915870667,0.48357024788856506,0.6612585783004761,0.661236584186554,0.6689615249633789,0.6689558625221252,0.6000444889068604,0.5433940887451172,0.6221498847007751,0.5659939646720886,0.6221116185188293,0.5659518241882324,0.5659806132316589
890,0.6220643520355225,0.6612710952758789,0.6684619784355164,0.5937416553497314,0.48271411657333374,0.6612614393234253,0.6612394452095032,0.6684871315956116,0.6684820055961609,0.5993091464042664,0.5433266758918762,0.6220760345458984,0.5652700066566467,0.6220382452011108,0.5652286410331726,0.5652570128440857
900,0.6219964623451233,0.6612735390663147,0.668006181716919,0.5935772061347961,0.4818909466266632,0.661264181137085,0.6612423658370972,0.668030858039856,0.6680260896682739,0.5986176133155823,0.5432630777359009,0.6220076084136963,0.5645662546157837,0.621970534324646,0.564525306224823,0.5645538568496704
