step,"gamma=0.5,cap=0.5","gamma=0.1,cap=0.1","gamma=2.0,cap=1.0","gamma=0.1,cap=2.0","gamma=1.0,cap=2.0","gamma=0.1,cap=0.5","gamma=0.1,cap=1.0","gamma=2.0,cap=0.1","gamma=2.0,cap=0.5","gamma=2.0,cap=2.0","gamma=0.5,cap=2.0","gamma=0.5,cap=0.1","gamma=1.0,cap=0.1","gamma=0.5,cap=1.0","gamma=1.0,cap=1.0","gamma=1.0,cap=0.5"
590,0.5018069744110107,0.49463775753974915,0.9949237108230591,1.7710179090499878,1.050040602684021,0.499089777469635,1.19611656665802,0.5375890731811523,0.7064363360404968,1.485544204711914,1.046116828918457,0.5014397501945496,0.9068717360496521,0.84228515625,0.9076225757598877,0.9069021940231323
600,0.5017848610877991,0.49462541937828064,0.9960013628005981,1.7841798067092896,1.05049467086792,0.49906933307647705,1.1960772275924683,0.5334482192993164,0.6922994256019592,1.9278777837753296,1.0467044115066528,0.5014301538467407,0.9068683981895447,0.8575639128684998,0.9076752066612244,0.906898021697998
610,0.5017634630203247,0.4946139454841614,0.9160791039466858,1.7979977130889893,1.050958275794983,0.4990496337413788,1.196041226387024,0.5311330556869507,0.7071125507354736,2.265296220779419,1.0473082065582275,0.5014210343360901,0.9068645238876343,0.8748895525932312,0.9078113436698914,0.9068940281867981
620,0.5017430186271667,0.49460306763648987,0.919952392578125,1.812463641166687,1.0514329671859741,0.49903059005737305,1.196008563041687,0.5288047194480896,0.7284227609634399,2.0965499877929688,1.0479296445846558,0.5014124512672424,0.9068592190742493,0.8945903778076172,0.9080707430839539,0.9068902730941772
630,0.5017234683036804,0.4945928752422333,0.9264709949493408,1.827562689781189,1.0519194602966309,0.499012291431427,1.1959785223007202,0.5258395671844482,0.6909588575363159,1.7475849390029907,1.0485697984695435,0.5014041662216187,0.9068554043769836,0.9170206785202026,0.9084388017654419,0.9068866968154907
640,0.5017048120498657,0.4945831298828125,0.9284411072731018,1.8432989120483398,1.0524183511734009,0.4989945888519287,1.1959501504898071,0.5225676894187927,0.7252583503723145,1.8692244291305542,1.0492295026779175,0.5013962388038635,0.9068523049354553,0.942579448223114,0.9088978171348572,0.9068831205368042
650,0.5016869902610779,0.4945738911628723,0.9271267056465149,1.8596407175064087,1.0529316663742065,0.4989774525165558,1.1959236860275269,0.519396960735321,0.728707492351532,2.0221800804138184,1.049910068511963,0.5013887286186218,0.9068493247032166,0.9717183113098145,0.9086856245994568,0.9068798422813416
660,0.5016700029373169,0.49456512928009033,0.9263930320739746,1.8765678405761719,1.0534591674804688,0.4989609718322754,1.195898413658142,0.5165888667106628,0.716592013835907,2.0056240558624268,1.0506123304367065,0.5013813972473145,0.906846821308136,1.0040066242218018,0.908959686756134,0.9068767428398132
670,0.501653790473938,0.4945566654205322,0.9285458922386169,1.894049048423767,1.0540030002593994,0.4989449679851532,1.195874571800232,0.5143712162971497,0.7179381847381592,1.8777925968170166,1.0513370037078857,0.5013744235038757,0.9068443775177002,1.0072942972183228,0.9098191261291504,0.9068737030029297
680,0.5016384124755859,0.4945485293865204,0.973886251449585,1.9120553731918335,1.0545636415481567,0.4989296495914459,1.1958516836166382,0.5125927329063416,0.7190264463424683,2.056117296218872,1.052085041999817,0.5013676881790161,0.9068421125411987,0.9968594312667847,0.9134891629219055,0.9068708419799805
690,0.5016238689422607,0.4945407509803772,1.0461586713790894,1.9305413961410522,1.0551427602767944,0.498914897441864,1.1958296298980713,0.5110241770744324,0.7187111377716064,1.881600260734558,1.0528563261032104,0.5013613104820251,0.9068400859832764,0.9624599814414978,0.9958383440971375,0.9068681001663208
700,0.5016101002693176,0.49453315138816833,1.0475151538848877,1.9494621753692627,1.055741310119629,0.4989006221294403,1.1958085298538208,0.5095915794372559,0.7179925441741943,2.0514400005340576,1.05364990234375,0.5013551115989685,0.906838059425354,0.9140729904174805,1.0295629501342773,0.9068654179573059
710,0.5015970468521118,0.49452537298202515,1.0338060855865479,1.9687527418136597,1.0563596487045288,0.4988868832588196,1.1957883834838867,0.5082838535308838,0.7170769572257996,1.9120707511901855,1.0544641017913818,0.5013492107391357,0.9068362712860107,0.9064072370529175,1.0300464630126953,0.9068627953529358
720,0.5015846490859985,0.49451693892478943,1.0385063886642456,1.9883627891540527,1.0569995641708374,0.49887362122535706,1.1957685947418213,0.5070993900299072,0.7163989543914795,1.9790151119232178,1.0552959442138672,0.5013436079025269,0.9068344235420227,1.0148887634277344,0.9849845170974731,0.9068599939346313
730,0.5015729665756226,0.4945090711116791,1.0317729711532593,1.9978700876235962,1.0576605796813965,0.4988609254360199,1.1957495212554932,0.506032407283783,0.7156231999397278,1.9992382526397705,1.0561405420303345,0.5013382434844971,0.9068328142166138,0.9330381751060486,0.9623936414718628,0.9068565964698792
740,0.5015619397163391,0.49450254440307617,1.041908621788025,1.993566870689392,1.0583438873291016,0.49884867668151855,1.1957311630249023,0.5050731301307678,0.7149859666824341,1.916602373123169,1.056992769241333,0.5013331174850464,0.9068312644958496,0.8636407256126404,1.001817226409912,0.906853199005127
750,0.5015513896942139,0.4944964051246643,1.037835717201233,1.985041618347168,1.0590505599975586,0.4988369345664978,1.1957131624221802,0.504213273525238,0.7143681049346924,1.9986417293548584,1.0578466653823853,0.5013282895088196,0.906829833984375,0.9766360521316528,1.001532793045044,0.9068504571914673
760,0.5015414953231812,0.49449071288108826,1.0391770601272583,1.9988842010498047,1.0597803592681885,0.4988256096839905,1.1956957578659058,0.5034437775611877,0.7143069505691528,1.9351361989974976,1.058696985244751,0.5013236403465271,0.9068284034729004,0.9507202506065369,1.0001295804977417,0.9068479537963867
770,0.5015321373939514,0.49448540806770325,1.0350193977355957,1.9854981899261475,1.0605336427688599,0.49881476163864136,1.195678949356079,0.5027551651000977,0.7199936509132385,2.024294376373291,1.0595391988754272,0.5013189911842346,0.9068270921707153,0.8536137342453003,0.9998452067375183,0.90684574842453
780,0.5015231966972351,0.4944804310798645,1.0274913311004639,2.003200054168701,1.0613104104995728,0.49880436062812805,1.195662260055542,0.5021389722824097,0.6913298964500427,1.970602035522461,1.0603699684143066,0.501313328742981,0.9068257808685303,0.903290331363678,0.9997180104255676,0.9068435430526733
790,0.501514732837677,0.4944758415222168,1.0033385753631592,1.9900224208831787,1.0621113777160645,0.498794287443161,1.1956461668014526,0.5015873312950134,0.6910777688026428,1.9256927967071533,1.0611873865127563,0.501308262348175,0.9068248867988586,0.9547892808914185,0.9996464252471924,0.9068416357040405
800,0.5015066266059875,0.49447160959243774,0.9949111342430115,1.9895468950271606,1.062936782836914,0.498784601688385,1.195630669593811,0.501093327999115,0.6894559264183044,1.907817006111145,1.0619903802871704,0.5013043284416199,0.9068238139152527,0.839393138885498,0.9995996356010437,0.9068398475646973
810,0.5014989376068115,0.49446773529052734,0.9895367622375488,1.9958029985427856,1.0637873411178589,0.49877533316612244,1.1956150531768799,0.5006504058837891,0.6897324919700623,1.9402143955230713,1.062779188156128,0.5013008713722229,0.9068228602409363,0.8997832536697388,0.999570906162262,0.9068381190299988
820,0.5014915466308594,0.4944642186164856,0.9942606687545776,1.9839353561401367,1.0646637678146362,0.4987664222717285,1.1956002712249756,0.5002526044845581,0.6889902353286743,1.9580992460250854,1.0635550022125244,0.5012977123260498,0.9068220257759094,0.9318501353263855,0.9995549321174622,0.9068365097045898
830,0.5014845132827759,0.4944609999656677,0.9910414814949036,2.001981735229492,1.0655663013458252,0.4987577795982361,1.1955857276916504,0.49989524483680725,0.6886849999427795,1.9539130926132202,1.064318060874939,0.5012948513031006,0.9068211317062378,0.8167060613632202,0.9995453357696533,0.9068350195884705
840,0.5014777779579163,0.49445801973342896,0.9980419278144836,1.9878485202789307,1.0664952993392944,0.4987495541572571,1.1955711841583252,0.4995737671852112,0.6884081363677979,1.9329471588134766,1.0650688409805298,0.50129234790802,0.90682053565979,0.9983335733413696,0.9995393753051758,0.9068335890769958
850,0.501471221446991,0.49445536732673645,0.9934682846069336,1.9945857524871826,1.0674525499343872,0.49874162673950195,1.1955572366714478,0.49928390979766846,0.687954306602478,1.9231758117675781,1.0658084154129028,0.5012900233268738,0.906819760799408,0.8911166191101074,0.9995376467704773,0.9068322777748108
860,0.5014650225639343,0.49445289373397827,0.9970284700393677,1.9940307140350342,1.0684375762939453,0.49873390793800354,1.1955432891845703,0.49902263283729553,0.6876839399337769,1.9700427055358887,1.066537618637085,0.5012878775596619,0.9068191051483154,0.7957568764686584,0.9995399713516235,0.9068310856819153
870,0.5014590620994568,0.4944506585597992,0.9929522275924683,1.9832156896591187,1.0694488286972046,0.4987264573574066,1.195529818534851,0.49878695607185364,0.6872709393501282,2.031548500061035,1.067255973815918,0.501285970211029,0.9068184494972229,1.0190423727035522,0.9995462894439697,0.9068297743797302
880,0.5014532208442688,0.4944486916065216,0.9953801035881042,2.0009496212005615,1.0704822540283203,0.498719185590744,1.195516586303711,0.4985738694667816,0.686957597732544,1.9749294519424438,1.0679643154144287,0.5012841820716858,0.9068177938461304,0.841181755065918,0.9995590448379517,0.9068287014961243
890,0.5014476180076599,0.49444684386253357,0.9903032779693604,1.9867171049118042,1.0715343952178955,0.4987122118473053,1.1955037117004395,0.4983814060688019,0.6865666508674622,1.9601247310638428,1.0686628818511963,0.5012825727462769,0.9068171381950378,0.8045907616615295,0.9995768666267395,0.9068277478218079
900,0.5014421343803406,0.49444514513015747,0.9881517291069031,1.9954204559326172,1.0726016759872437,0.4987054467201233,1.1954909563064575,0.49820706248283386,0.6862201690673828,2.0199599266052246,1.0693514347076416,0.5012810826301575,0.906816840171814,0.9380025267601013,0.99959796667099,0.9068266749382019
910,0.5014369487762451,0.4944435656070709,0.9885451197624207,1.9934968948364258,1.0736809968948364,0.4986988604068756,1.1954784393310547,0.4980489909648895,0.6858465075492859,1.9630918502807617,1.0700300931930542,0.5012797117233276,0.9068162441253662,0.794427216053009,0.9996219873428345,0.9068257808685303
